Year,Quarter,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
2012,2,31721,32457,FNT,OAK,2045,0.66,491.32,DL,66.7,593.94,DL,66.7,593.94
2012,2,31721,32575,FNT,ONT,1920,2.2,344.09,DL,60,345.68,UA,10,270.07
2012,2,31721,32457,FNT,SFO,2056,48.13,217.76,DL,30.1,255.62,UA,28.5,192.92
2012,2,31721,32457,FNT,SJC,2040,3.85,380.67,DL,57.1,463.24,AA,37.1,277.01
2012,2,31721,32575,FNT,SNA,1946,5.6,355.81,DL,62.8,372.14,AA,33.3,323.17
2012,2,31721,33195,FNT,TPA,1036,112.2,191.65,FL,71,192.35,DL,27.6,188.66
2012,2,31775,32575,FSD,BUR,1327,1.87,372.5,UA,100,372.5,UA,100,372.5
2012,2,31775,32467,FSD,FLL,1525,13.96,276.45,AA,40.9,279.39,DL,35.4,254.15
2012,2,31775,32575,FSD,LAX,1340,100.22,177.1,G4,51.1,129.41,G4,51.1,129.41
2012,2,31775,32467,FSD,MIA,1537,6.04,355.84,DL,49.1,366.72,AA,36.4,355.1
2012,2,31775,32457,FSD,OAK,1392,1.76,327.8,US,56.3,329.1,UA,12.5,228.96
2012,2,31775,32575,FSD,ONT,1298,4.4,369.07,UA,40,400.06,AA,12.5,304.04
2012,2,31775,32457,FSD,SFO,1403,50.11,230.63,UA,50.2,237.55,DL,27.4,215.66
2012,2,31775,32457,FSD,SJC,1389,5.27,345.05,UA,60.4,390.41,US,10.4,244.65
2012,2,31775,32575,FSD,SNA,1326,21.43,235.1,DL,32.3,233.66,F9,15.9,193.16
2012,2,31775,33195,FSD,TPA,1336,25.16,241.46,DL,53.7,236.63,AA,25.3,235.91
2012,2,31778,32575,FSM,LAX,1370,20.11,272.98,AA,69.4,271.72,DL,29,261.7
2012,2,31778,32457,FSM,OAK,1553,0.33,310.28,,0,0,,0,9999
2012,2,31778,32575,FSM,ONT,1323,2.53,387.4,AA,87,400.98,AA,87,400.98
2012,2,31778,32457,FSM,SFO,1562,17.36,235.84,AA,93,234.72,AA,93,234.72
2012,2,31778,32457,FSM,SJC,1538,2.31,289.66,AA,100,289.66,AA,100,289.66
2012,2,31778,32575,FSM,SNA,1343,6.81,256.22,AA,91.9,259.92,AA,91.9,259.92
2012,2,31823,32575,FWA,BUR,1867,1.1,358.51,DL,40,347.26,DL,40,347.26
2012,2,31823,32467,FWA,FLL,1067,16.26,241.12,DL,76.4,237.27,DL,76.4,237.27
2012,2,31823,32575,FWA,LAX,1877,29.67,355.55,DL,37.4,392.15,AA,34.4,321.19
2012,2,31823,32575,FWA,LGB,1867,0.33,386.64,,0,0,,0,9999
2012,2,31823,32467,FWA,MIA,1084,12.09,301.29,DL,58.2,305.05,AA,38.2,294.12
2012,2,31823,32457,FWA,OAK,1981,0.33,423.28,DL,33.3,475.85,DL,33.3,475.85
2012,2,31823,32575,FWA,ONT,1831,5.05,469.01,AA,67.4,482.53,AA,67.4,482.53
2012,2,31823,33195,FWA,PIE,912,108.35,119.52,G4,99.3,119.55,G4,99.3,119.55
2012,2,31823,32457,FWA,SFO,1991,24.95,330.34,UA,44.9,331.71,AA,28.6,297.9
2012,2,31823,32457,FWA,SJC,1974,9.89,335.34,DL,48.9,359.45,AA,43.3,321.41
2012,2,31823,32575,FWA,SNA,1856,15.05,305.09,AA,51.1,299.64,UA,20.4,280.39
2012,2,31823,33195,FWA,TPA,909,11.1,295.67,DL,64.4,313.05,AA,15.8,248.95
2012,2,31884,32575,GEG,BUR,927,59.56,215.83,WN,61.6,210.34,WN,61.6,210.34
2012,2,31884,32467,GEG,FLL,2511,25.93,324.84,WN,39.4,310.21,F9,14.4,264.79
2012,2,31884,32575,GEG,LAX,945,232.09,182.37,AS,41.7,184.3,DL,14,175.32
2012,2,31884,32575,GEG,LGB,953,33.96,169.27,DL,45.6,164.4,DL,45.6,164.4
2012,2,31884,32467,GEG,MIA,2519,14.51,371.36,DL,45.5,344.46,DL,45.5,344.46
2012,2,31884,32457,GEG,OAK,723,238.46,184.18,WN,86.2,184.58,WN,86.2,184.58
2012,2,31884,32575,GEG,ONT,936,84.29,227.13,WN,60.1,230.02,AS,31.6,220.47
2012,2,31884,33667,GEG,ORF,2215,10.33,373.93,DL,77.7,380.57,WN,10.6,290.75
2012,2,31884,33667,GEG,PHF,2192,6.26,271.61,F9,68.4,256.68,F9,68.4,256.68
2012,2,31884,32457,GEG,SFO,733,84.73,210.67,UA,56.4,198.96,UA,56.4,198.96
2012,2,31884,32457,GEG,SJC,742,51.98,217.98,AS,66,219.59,WN,29.2,217.33
2012,2,31884,32575,GEG,SNA,962,100.99,224.48,AS,48.2,216.53,AS,48.2,216.53
2012,2,31884,33195,GEG,TPA,2315,43.85,283.84,WN,35.1,278.16,F9,16.5,216.04
2012,2,31898,32575,GFK,BUR,1449,0.22,328.47,DL,100,328.47,DL,100,328.47
2012,2,31898,32575,GFK,LAX,1464,8.13,370.25,DL,98.7,367.85,DL,98.7,367.85
2012,2,31898,32457,GFK,OAK,1446,0.22,285.41,DL,100,285.41,DL,100,285.41
2012,2,31898,32575,GFK,ONT,1427,0.77,690.73,DL,57.1,595.86,DL,57.1,595.86
2012,2,31898,32457,GFK,SFO,1457,9.12,331.1,DL,97.6,331.75,DL,97.6,331.75
2012,2,31898,32457,GFK,SJC,1448,2.31,362.79,DL,95.2,362.34,DL,95.2,362.34
2012,2,31898,32575,GFK,SNA,1457,2.31,358.57,DL,100,358.57,DL,100,358.57
2012,2,31921,32575,GJT,BUR,642,3.63,293.7,US,45.5,283.01,DL,21.2,242.58
2012,2,31921,32467,GJT,FLL,1872,7.8,292.38,AA,46.5,307.93,UA,39.4,273.46
2012,2,31921,32575,GJT,LAX,655,95.82,128.6,G4,76.8,82.32,G4,76.8,82.32
2012,2,31921,32575,GJT,LGB,648,2.2,265.3,US,85,249.52,US,85,249.52
2012,2,31921,32467,GJT,MIA,1876,3.3,315.59,AA,50,340.38,UA,43.3,253.69
2012,2,31921,32457,GJT,OAK,749,7.25,246.67,US,54.6,246.9,DL,30.3,233.58
2012,2,31921,32575,GJT,ONT,613,6.04,255.52,US,70.9,243.22,US,70.9,243.22
2012,2,31921,32457,GJT,SFO,758,17.69,251.44,US,50.9,230.2,US,50.9,230.2
2012,2,31921,32457,GJT,SJC,738,10.22,263.07,DL,43,245.79,DL,43,245.79
2012,2,31921,32575,GJT,SNA,641,11.76,209.48,US,43.9,219.97,DL,31.8,193.3
2012,2,31953,32575,GNV,BUR,2132,0.22,345.54,US,50,360.27,US,50,360.27
2012,2,31953,32467,GNV,FLL,281,0.88,82,UA,100,82,UA,100,82
2012,2,31953,32575,GNV,LAX,2135,18.57,303.58,DL,53.9,311.88,AA,25.4,261.43
2012,2,31953,32575,GNV,LGB,2121,0.33,317.76,US,66.7,324.56,US,66.7,324.56
2012,2,31953,32467,GNV,MIA,294,47.36,144.12,AA,97.9,143.9,AA,97.9,143.9
2012,2,31953,32457,GNV,OAK,2348,0.33,686.31,DL,66.7,776.98,US,33.3,504.98
2012,2,31953,32575,GNV,ONT,2089,1.32,440.82,DL,66.7,460.03,DL,66.7,460.03
2012,2,31953,32457,GNV,SFO,2356,22.2,328.2,DL,61.4,330.79,AA,13.4,257.08
2012,2,31953,32457,GNV,SJC,2331,2.86,396.14,DL,73.1,430.91,DL,73.1,430.91
2012,2,31953,32575,GNV,SNA,2105,1.87,378.33,DL,64.7,391.95,US,11.8,334.12
2012,2,31973,32575,GPT,BUR,1728,0.77,367.44,UA,57.1,386.19,US,28.6,321.11
2012,2,31973,32467,GPT,FLL,620,25.16,229.84,DL,72.1,227.62,DL,72.1,227.62
2012,2,31973,32575,GPT,LAX,1731,31.87,336.01,AA,41,360.93,UA,40,311.1
2012,2,31973,32575,GPT,LGB,1716,0.22,243.6,DL,50,243.89,DL,50,243.89
2012,2,31973,32467,GPT,MIA,623,8.13,221.88,DL,77,205.98,DL,77,205.98
2012,2,31973,32457,GPT,OAK,1956,0.77,463.65,DL,28.6,385.13,US,28.6,343.64
2012,2,31973,32575,GPT,ONT,1684,7.47,325.75,UA,50,310.41,UA,50,310.41
2012,2,31973,33667,GPT,ORF,865,32.64,309.25,DL,72.1,310.09,US,26.6,308.7
2012,2,31973,33667,GPT,PHF,858,9.56,278.11,US,57.5,251.73,US,57.5,251.73
2012,2,31973,32457,GPT,SFO,1964,38.57,264.69,UA,61.5,236.11,UA,61.5,236.11
2012,2,31973,32457,GPT,SJC,1938,7.36,409.83,AA,47.8,391.65,AA,47.8,391.65
2012,2,31973,32575,GPT,SNA,1700,7.14,372.99,UA,44.6,383.54,UA,44.6,383.54
2012,2,31973,33195,GPT,TPA,429,17.58,221.08,DL,96.3,217.26,DL,96.3,217.26
2012,2,31977,32575,GRB,BUR,1755,1.32,270.34,US,66.7,252.16,US,66.7,252.16
2012,2,31977,32467,GRB,FLL,1345,8.68,335.12,DL,82.3,342.24,AA,11.4,337.8
2012,2,31977,32575,GRB,LAX,1767,25.93,367.31,DL,56.8,373.72,AA,17,349.06
2012,2,31977,32575,GRB,LGB,1759,0.44,331.23,DL,100,331.23,DL,100,331.23
2012,2,31977,32467,GRB,MIA,1361,11.54,312.55,AA,45.7,320.86,DL,40,309.03
2012,2,31977,32457,GRB,OAK,1825,2.2,342.4,DL,50,382.19,US,50,302.62
2012,2,31977,32575,GRB,ONT,1724,1.32,378.06,DL,41.7,432.78,UA,16.7,182.79
2012,2,31977,33667,GRB,ORF,815,10.88,339.37,DL,54.6,377.4,UA,41.4,292.57
2012,2,31977,33667,GRB,PHF,792,0.44,361.96,DL,50,322.46,DL,50,322.46
2012,2,31977,32457,GRB,SFO,1836,21.87,359.02,DL,48.7,359.8,AA,11.1,316.89
2012,2,31977,32457,GRB,SJC,1822,3.74,308.65,DL,82.4,315.93,DL,82.4,315.93
2012,2,31977,32575,GRB,SNA,1751,16.81,309.99,DL,43.8,336.53,AA,34.6,261.09
2012,2,31977,33195,GRB,TPA,1180,21.32,279.12,DL,44.3,298.41,UA,31.4,251.1
2012,2,31982,32575,GRK,LAX,1216,6.81,329.33,AA,87.1,328.6,AA,87.1,328.6
2012,2,31982,32457,GRK,OAK,1462,0.22,642.99,,0,0,,0,9999
2012,2,31982,32575,GRK,ONT,1170,8.79,322.99,AA,75,309.7,UA,18.8,306.64
2012,2,31982,33667,GRK,ORF,1302,9.56,305.32,AA,55.2,281.47,AA,55.2,281.47
2012,2,31982,33667,GRK,PHF,1289,1.54,469,DL,85.7,418.58,DL,85.7,418.58
2012,2,31982,32457,GRK,SFO,1469,7.03,316.54,AA,73.4,304.84,AA,73.4,304.84
2012,2,31982,32457,GRK,SJC,1442,3.3,325.71,AA,76.7,367.84,UA,16.7,167.41
2012,2,31982,32575,GRK,SNA,1184,8.02,202.85,AA,78.1,193.64,AA,78.1,193.64
2012,2,31986,32575,GRR,BUR,1863,2.97,265.59,US,51.9,251.78,US,51.9,251.78
2012,2,31986,32467,GRR,FLL,1198,108.35,180.41,G4,48.1,113.56,G4,48.1,113.56
2012,2,31986,32575,GRR,LAX,1874,100.88,345.59,DL,34.9,381.32,F9,11.7,268.32
2012,2,31986,32575,GRR,LGB,1865,0.33,338.63,DL,66.7,376.47,US,33.3,262.95
2012,2,31986,32467,GRR,MIA,1214,37.47,247.27,DL,56.6,247.4,DL,56.6,247.4
2012,2,31986,32457,GRR,OAK,1955,1.98,355.02,US,44.4,327.86,UA,16.7,273.03
2012,2,31986,32575,GRR,ONT,1830,13.52,374.3,UA,43.1,375.78,AA,26.8,311.78
2012,2,31986,33667,GRR,ORF,644,11.54,340.85,DL,78.1,335.86,UA,15.2,314.02
2012,2,31986,33667,GRR,PHF,621,1.32,372.58,DL,83.3,382.49,UA,16.7,323.04
2012,2,31986,33195,GRR,PIE,1044,70.99,139.65,G4,100,139.65,G4,100,139.65
2012,2,31986,32457,GRR,SFO,1966,100.11,336.05,UA,40,350.56,DL,31.9,342.16
2012,2,31986,32457,GRR,SJC,1950,15.71,343.98,DL,55.9,367.06,AA,30.8,288.79
2012,2,31986,32575,GRR,SNA,1856,73.3,278.94,DL,45.1,288.09,F9,12.1,219.25
2012,2,31986,33195,GRR,TPA,1041,134.51,199.45,DL,50.3,194.84,DL,50.3,194.84
2012,2,31995,32575,GSO,BUR,2165,1.98,364.24,US,66.7,364.23,UA,16.7,346.65
2012,2,31995,32467,GSO,FLL,691,78.13,170.45,DL,59.6,142.7,DL,59.6,142.7
2012,2,31995,32575,GSO,LAX,2172,125.38,295.36,UA,36,257.46,UA,36,257.46
2012,2,31995,32575,GSO,LGB,2160,0.33,336.67,DL,33.3,282.93,DL,33.3,282.93
2012,2,31995,32467,GSO,MIA,710,99.78,180.24,AA,38.9,177.85,DL,22.3,175.2
2012,2,31995,32457,GSO,OAK,2324,3.41,406.25,DL,51.6,348.35,DL,51.6,348.35
2012,2,31995,32575,GSO,ONT,2126,10,339.81,DL,37.4,305.7,DL,37.4,305.7
2012,2,31995,33195,GSO,PIE,587,56.92,75.24,G4,100,75.24,G4,100,75.24
2012,2,31995,32457,GSO,SFO,2334,127.91,262.06,UA,44.2,231.15,UA,44.2,231.15
2012,2,31995,32457,GSO,SJC,2313,9.34,391.84,AA,43.5,389.4,UA,15.3,346.99
2012,2,31995,32575,GSO,SNA,2147,21.54,369.04,DL,59.2,359.87,DL,59.2,359.87
2012,2,31995,33195,GSO,TPA,580,68.35,191.46,US,55.5,202.35,DL,39.7,175.8
2012,2,31871,32575,GSP,BUR,2050,2.75,345.83,WN,40,322.08,WN,40,322.08
2012,2,31871,32467,GSP,FLL,620,146.59,131.73,G4,70.8,90.05,G4,70.8,90.05
2012,2,31871,32575,GSP,LAX,2057,65.82,321.18,DL,42.7,341.14,WN,15.7,260.38
2012,2,31871,32575,GSP,LGB,2044,0.44,307.51,DL,75,271.03,DL,75,271.03
2012,2,31871,32467,GSP,MIA,637,21.43,268.05,US,50.3,249.7,US,50.3,249.7
2012,2,31871,32457,GSP,OAK,2224,9.67,312.63,WN,95.5,303.6,WN,95.5,303.6
2012,2,31871,32575,GSP,ONT,2010,17.69,313.16,WN,36,305.08,AA,11.2,259.41
2012,2,31871,33667,GSP,ORF,365,10.66,302.11,US,59.8,325.89,DL,29.9,270
2012,2,31871,33667,GSP,PHF,356,4.29,308.64,US,71.8,294.64,US,71.8,294.64
2012,2,31871,33195,GSP,PIE,482,106.81,80.4,G4,100,80.4,G4,100,80.4
2012,2,31871,32457,GSP,SFO,2233,55.82,329.32,DL,34.8,335.93,UA,31.9,329.72
2012,2,31871,32457,GSP,SJC,2211,18.9,305.99,WN,59.3,276.62,WN,59.3,276.62
2012,2,31871,32575,GSP,SNA,2031,25.16,331.74,DL,38.4,356.95,WN,28,266.11
2012,2,31871,33195,GSP,TPA,477,34.95,285.74,US,53.1,279.82,US,53.1,279.82
2012,2,31895,32575,GTF,BUR,986,2.97,186.07,AS,40.7,163.26,AS,40.7,163.26
2012,2,31895,32575,GTF,LAX,1004,20,199.55,DL,64.3,195.84,DL,64.3,195.84
2012,2,31895,32575,GTF,LGB,1007,1.32,209.9,DL,83.3,192.98,DL,83.3,192.98
2012,2,31895,32457,GTF,OAK,870,3.63,288.15,AS,48.5,265.53,AS,48.5,265.53
2012,2,31895,32575,GTF,ONT,982,5.05,222.63,DL,54.4,219.87,UA,23.9,178.51
2012,2,31895,32457,GTF,SFO,881,9.56,276.92,DL,58.6,260.87,DL,58.6,260.87
2012,2,31895,32457,GTF,SJC,881,4.73,262.86,AS,46.5,229.29,AS,46.5,229.29
2012,2,31895,32575,GTF,SNA,1011,10.88,189.97,DL,72.7,186.9,DL,72.7,186.9
2012,2,30894,31703,GTR,EWR,939,2.64,329.3,DL,100,329.3,DL,100,329.3
2012,2,30894,31703,GTR,HPN,972,0.66,297.71,DL,100,297.71,DL,100,297.71
2012,2,30894,31703,GTR,JFK,955,1.65,241.52,DL,93.3,246.28,DL,93.3,246.28
2012,2,30894,31703,GTR,LGA,955,5.71,233.56,DL,100,233.56,DL,100,233.56
2012,2,30894,31703,GTR,SWF,969,0.44,313.49,DL,100,313.49,DL,100,313.49
2012,2,30977,34761,GYY,SFB,951,64.95,86.55,G4,99.8,86.49,G4,99.8,86.49
2012,2,32156,32575,HLN,BUR,919,3.96,185.59,DL,80.6,189.39,AS,16.7,159.01
2012,2,32156,32575,HLN,LAX,937,12.75,188.37,DL,72.4,182.87,AS,14.7,150.87
2012,2,32156,32575,HLN,LGB,940,1.54,171.38,DL,100,171.38,DL,100,171.38
2012,2,32156,32457,HLN,OAK,806,5.49,272.24,DL,82,261.57,DL,82,261.57
2012,2,32156,32575,HLN,ONT,915,1.76,292.05,DL,56.3,369.72,AS,18.8,160.42
2012,2,32156,32457,HLN,SFO,817,6.81,227.88,DL,72.6,231.86,UA,21,190.81
2012,2,32156,32457,HLN,SJC,817,4.84,300.33,DL,81.8,296.68,DL,81.8,296.68
2012,2,32156,32575,HLN,SNA,944,10.66,194.42,DL,76.3,197.96,AS,14.4,182.46
2012,2,31453,32575,HOU,BUR,1389,85.93,202.93,WN,100,202.93,WN,100,202.93
2012,2,31453,33105,HOU,CVG,886,17.03,266.61,DL,79.4,272.1,AA,16.1,262.84
2012,2,31453,31481,HOU,ECP,571,125.71,211.36,WN,95.6,211.91,WN,95.6,211.91
2012,2,31453,31537,HOU,ELM,1339,0.22,357.49,DL,100,357.49,DL,100,357.49
2012,2,31453,31612,HOU,EVV,730,3.19,324.9,DL,75.9,338.38,AA,13.8,299.6
2012,2,31453,31617,HOU,EWN,1128,3.63,205.6,DL,100,205.6,DL,100,205.6
2012,2,31453,31703,HOU,EWR,1411,227.25,228.59,WN,93.7,230.06,WN,93.7,230.06
2012,2,31453,31624,HOU,EYW,903,0.99,430.56,DL,88.9,443.87,DL,88.9,443.87
2012,2,31453,31637,HOU,FAR,1194,0.11,373.05,DL,100,373.05,DL,100,373.05
2012,2,31453,31638,HOU,FAT,1494,2.64,325.66,AA,100,325.66,AA,100,325.66
2012,2,31453,31641,HOU,FAY,1026,6.37,220.47,DL,93.1,218.91,DL,93.1,218.91
2012,2,31453,32467,HOU,FLL,957,230.33,223.44,WN,90.4,225.02,WN,90.4,225.02
2012,2,31453,31721,HOU,FNT,1119,40.55,180.25,FL,74.3,180.76,DL,24.9,180.14
2012,2,31453,31775,HOU,FSD,964,2.2,251.68,AA,85,258.45,F9,10,195.75
2012,2,31453,31778,HOU,FSM,396,3.41,288.87,AA,100,288.87,AA,100,288.87
2012,2,31453,31823,HOU,FWA,965,1.54,340.66,AA,57.1,337.14,AA,57.1,337.14
2012,2,31453,31884,HOU,GEG,1716,23.52,242.49,WN,87.9,248.13,F9,11.7,198.07
2012,2,31453,31921,HOU,GJT,998,0.55,340.19,AA,80,377.5,AA,80,377.5
2012,2,31453,31953,HOU,GNV,782,4.51,263.2,DL,92.7,259.55,DL,92.7,259.55
2012,2,31453,31973,HOU,GPT,376,0.88,403.79,DL,50,469.37,AA,37.5,391.55
2012,2,31453,31977,HOU,GRB,1096,0.22,336.53,DL,100,336.53,DL,100,336.53
2012,2,31453,31986,HOU,GRR,1061,6.59,244.41,DL,41.7,265.1,AA,40,218.23
2012,2,31453,31995,HOU,GSO,995,14.4,203.55,DL,91.6,195.26,DL,91.6,195.26
2012,2,31453,31871,HOU,GSP,845,90.66,217.94,WN,94.2,212.97,WN,94.2,212.97
2012,2,31453,31703,HOU,HPN,1444,10.99,214.18,FL,70,189.32,FL,70,189.32
2012,2,31453,32206,HOU,HRL,277,252.2,148.36,WN,99.8,148.39,WN,99.8,148.39
2012,2,31453,32323,HOU,ILM,1068,6.59,195.05,DL,100,195.05,DL,100,195.05
2012,2,31453,32337,HOU,IND,861,90.66,238.52,WN,59.2,245.57,FL,24.6,219.56
2012,2,31453,31703,HOU,ISP,1465,25.71,243.68,WN,100,243.68,WN,100,243.68
2012,2,31453,32441,HOU,JAC,1286,0.66,233.7,AA,100,233.7,AA,100,233.7
2012,2,31453,32448,HOU,JAN,359,214.07,126.93,WN,98.9,126.05,WN,98.9,126.05
2012,2,31453,31703,HOU,JFK,1428,412.86,215.07,B6,96,213.47,B6,96,213.47
2012,2,31453,32211,HOU,LAS,1235,680.99,227.39,WN,97.2,227.58,WN,97.2,227.58
2012,2,31453,32575,HOU,LAX,1390,637.03,241.33,WN,96.8,240.57,WN,96.8,240.57
2012,2,31453,32896,HOU,LBB,475,153.08,196.23,WN,98.8,196.33,WN,98.8,196.33
2012,2,31453,32945,HOU,LEX,842,4.73,327.17,DL,69.8,362.07,AA,30.2,246.65
2012,2,31453,31703,HOU,LGA,1428,143.41,203.58,FL,56.5,166.7,FL,56.5,166.7
2012,2,31453,32600,HOU,LIT,393,209.45,135.05,WN,99.1,134.47,WN,99.1,134.47
2012,2,31453,33038,HOU,LRD,292,0.66,323.33,AA,100,323.33,AA,100,323.33
2012,2,31453,33158,HOU,MAF,441,357.8,175.16,WN,99.5,174.96,WN,99.5,174.96
2012,2,31453,33184,HOU,MBS,1140,0.11,734.95,DL,100,734.95,DL,100,734.95
2012,2,31453,33198,HOU,MCI,666,308.79,196.91,WN,92.7,200.95,WN,92.7,200.95
2012,2,31453,31454,HOU,MCO,849,487.91,223.69,WN,93.9,222.6,WN,93.9,222.6
2012,2,31453,32070,HOU,MDT,1274,2.64,359.32,DL,100,359.32,DL,100,359.32
2012,2,31453,33244,HOU,MEM,484,25.49,291.03,FL,60.8,276.82,FL,60.8,276.82
2012,2,31453,33264,HOU,MFR,1766,0.22,425.97,AA,100,425.97,AA,100,425.97
2012,2,31453,33277,HOU,MGM,558,4.18,279.68,DL,76.3,263.27,DL,76.3,263.27
2012,2,31453,32467,HOU,MIA,955,6.7,248.12,DL,57.4,214.23,DL,57.4,214.23
2012,2,31453,33342,HOU,MKE,1004,57.03,231.93,WN,39.5,232.19,F9,16.8,170.55
2012,2,31453,33367,HOU,MLI,857,8.79,251.37,AA,70,272.37,DL,26.3,199.61
2012,2,31453,33304,HOU,MOT,1323,0.33,359.71,DL,100,359.71,DL,100,359.71
2012,2,31453,34922,HOU,MRY,1607,0.33,368.05,AA,66.7,329.76,AA,66.7,329.76
2012,2,31453,33485,HOU,MSN,987,4.18,293.27,AA,79,301.99,DL,15.8,300.65
2012,2,31453,33486,HOU,MSO,1562,0.11,529.02,,0,0,,0,9999
2012,2,31453,31650,HOU,MSP,1057,110.11,267.35,WN,67,271.97,FL,11.3,209.98
2012,2,31453,33495,HOU,MSY,302,"1,065.16",159.2,WN,100,159.18,WN,100,159.18
2012,2,31453,33795,HOU,OAJ,1093,3.96,229.75,DL,97.2,231.56,DL,97.2,231.56
2012,2,31453,32457,HOU,OAK,1642,363.96,236.27,WN,99.7,236.06,WN,99.7,236.06
2012,2,31453,33851,HOU,OKC,419,471.1,176.34,WN,99.3,176.05,WN,99.3,176.05
2012,2,31453,33316,HOU,OMA,804,45.49,254.91,WN,84.3,262.44,WN,84.3,262.44
2012,2,31453,32575,HOU,ONT,1345,61.32,267.54,WN,91.8,271.15,WN,91.8,271.15
2012,2,31453,33667,HOU,ORF,1209,50.44,284.06,WN,70.4,289.35,WN,70.4,289.35
2012,2,31453,34027,HOU,PBI,948,27.36,236,WN,51.4,219.28,FL,19.7,193.35
2012,2,31453,34057,HOU,PDX,1843,70.22,248.05,WN,78.9,255.07,F9,17.7,200.32
2012,2,31453,33667,HOU,PHF,1199,12.64,260.82,DL,96.5,260.68,DL,96.5,260.68
2012,2,31453,34100,HOU,PHL,1336,191.98,223.66,WN,91.5,222.45,WN,91.5,222.45
2012,2,31453,34108,HOU,PIA,822,3.96,245.67,AA,80.6,238.22,AA,80.6,238.22
2012,2,31453,33728,HOU,PNS,488,6.81,274.8,FL,48.4,269.16,FL,48.4,269.16
2012,2,31453,34262,HOU,PSP,1280,1.76,337.08,AA,81.3,364.24,F9,18.8,219.38
2012,2,31453,34321,HOU,PWM,1679,4.51,302.38,DL,53.7,287.02,DL,53.7,287.02
2012,2,31453,34457,HOU,RAP,1081,1.43,488.32,AA,30.8,369.78,AA,30.8,369.78
2012,2,31453,34492,HOU,RDU,1050,188.57,214.13,WN,83.7,211.89,WN,83.7,211.89
2012,2,31453,34524,HOU,RIC,1166,30,269.81,FL,51.7,267.24,AA,12.8,242.14
2012,2,31453,34543,HOU,RKS,1129,0.33,326.71,,0,0,,0,9999
2012,2,31453,34570,HOU,RNO,1546,50.77,278.54,WN,97.6,277.48,WN,97.6,277.48
2012,2,31453,34574,HOU,ROA,1028,6.81,245.84,DL,96.8,246.35,DL,96.8,246.35
2012,2,31453,34576,HOU,ROC,1346,15.71,209.79,FL,51.8,187.19,FL,51.8,187.19
2012,2,31453,31714,HOU,RSW,853,21.76,247.95,WN,54.6,245.43,FL,28.8,225.44
2012,2,31453,33570,HOU,SAN,1313,282.75,258.99,WN,96.1,259.67,WN,96.1,259.67
2012,2,31453,33214,HOU,SAT,192,252.42,149.27,WN,98.7,149.52,WN,98.7,149.52
2012,2,31453,34685,HOU,SAV,853,5.05,327.75,DL,82.6,337.37,DL,82.6,337.37
2012,2,31453,34696,HOU,SBN,971,1.21,340.81,DL,81.8,384.33,DL,81.8,384.33
2012,2,31453,34711,HOU,SCE,1248,0.22,349.02,,0,0,,0,9999
2012,2,31453,33044,HOU,SDF,803,71.32,280.77,WN,89.2,279.28,WN,89.2,279.28
2012,2,31453,32457,HOU,SFO,1649,111.76,224.47,WN,83,223.27,F9,10.3,183.02
2012,2,31453,34783,HOU,SGF,535,4.07,392.52,AA,97.3,387.86,AA,97.3,387.86
2012,2,31453,32457,HOU,SJC,1621,74.95,266.18,WN,93.4,261.86,WN,93.4,261.86
2012,2,31453,34614,HOU,SLC,1214,108.79,269.34,WN,85,275.4,F9,11.8,208.88
2012,2,31453,33192,HOU,SMF,1624,94.4,251.8,WN,96.3,251.11,WN,96.3,251.11
2012,2,31453,32575,HOU,SNA,1357,82.2,246.68,WN,76.7,247.24,F9,11.8,188.79
2012,2,31453,34986,HOU,SRQ,789,7.03,210.5,DL,53.1,218.13,FL,45.3,203.27
2012,2,31453,31703,HOU,SWF,1440,1.32,269.1,DL,83.3,283.91,DL,83.3,283.91
2012,2,31453,35096,HOU,SYR,1410,10.77,255.21,DL,58.2,258.9,B6,38.8,250.98
2012,2,31453,35249,HOU,TLH,657,7.47,225.74,DL,97.1,228.16,DL,97.1,228.16
2012,2,31453,33195,HOU,TPA,781,279.56,229.34,WN,93.9,229.42,WN,93.9,229.42
2012,2,31453,35323,HOU,TRI,882,7.8,282.35,DL,97.2,284.26,DL,97.2,284.26
2012,2,31453,34653,HOU,TUL,453,444.95,177.18,WN,99,176.83,WN,99,176.83
2012,2,31453,35380,HOU,TVC,1168,0.22,470.06,DL,100,470.06,DL,100,470.06
2012,2,31453,35412,HOU,TYS,782,5.27,386.7,DL,79.2,409.57,AA,18.8,319.89
2012,2,31453,31504,HOU,VPS,528,1.65,324.16,DL,60,236.97,DL,60,236.97
2012,2,31453,31834,HOU,XNA,461,4.4,402.75,AA,92.5,411.13,AA,92.5,411.13
2012,2,31703,33105,HPN,CVG,597,10.11,319.44,US,41.3,295.57,US,41.3,295.57
2012,2,31703,32467,HPN,FLL,1097,436.04,195.13,B6,95.3,194.85,B6,95.3,194.85
2012,2,31703,31721,HPN,FNT,533,0.88,258.27,AA,50,284.03,DL,50,232.52
2012,2,31703,31775,HPN,FSD,1189,3.52,333.57,UA,71.9,342.96,AA,12.5,214.8
2012,2,31703,31823,HPN,FWA,600,5.49,295.59,DL,64,308.28,UA,20,225.51
2012,2,31703,31884,HPN,GEG,2188,0.99,303.66,UA,55.6,302.23,DL,22.2,247.86
